TransactionId,ProductName,ProductPrice,CustomerName,SaleDateTime
TXN-20224,Smartphone,850.0,Ishani Das,2024-06-11 15:38:30
TXN-20974,Mouse,25.0,Vikram Malhotra,2024-06-12 14:39:24
TXN-20016,Laptop,1200.0,Karan Johar,2024-06-13 09:05:41
TXN-20166,Keyboard,45.0,Rahul Joshi,2024-06-13 18:51:06
TXN-20375,Headphones,150.0,Manish Malhotra,2024-06-13 20:38:30
TXN-20136,Laptop,1200.0,Rohan Gupta,2024-06-14 00:59:36
TXN-20485,Webcam,75.0,Saira Khan,2024-06-14 03:55:21
TXN-20846,Monitor,300.0,Rohan Gupta,2024-06-15 09:33:30
TXN-20033,Smartphone,850.0,Sneha Kulkarni,2024-06-15 21:08:07
TXN-20217,Monitor,300.0,Vikram Malhotra,2024-06-16 01:33:16
TXN-20184,Mouse,25.0,Sara Ali Khan,2024-06-16 15:17:08
TXN-20291,Tablet,500.0,Ishani Das,2024-06-18 07:53:42
TXN-21097,Laptop,1200.0,Rahul Joshi,2024-06-18 10:44:24
TXN-20952,Laptop,1200.0,Meera Nair,2024-06-18 19:10:44
TXN-20536,Laptop,1200.0,Rahul Joshi,2024-06-19 00:41:27
TXN-20765,Smartphone,850.0,Priya Singh,2024-06-19 06:50:52
TXN-20370,Monitor,300.0,Priya Singh,2024-06-19 09:17:09
TXN-20293,Smartphone,850.0,Rahul Joshi,2024-06-19 13:36:06
TXN-20123,Headphones,150.0,Sneha Kulkarni,2024-06-19 20:41:25
TXN-20641,Smartphone,850.0,Kabir Mehra,2024-06-20 05:32:22
TXN-20481,Laptop,1200.0,Sara Ali Khan,2024-06-20 09:18:03
TXN-20322,Smartphone,850.0,Rohan Gupta,2024-06-20 21:41:29
TXN-20255,Smartphone,850.0,Rohan Gupta,2024-06-21 02:06:45
TXN-20908,Tablet,500.0,Rohan Gupta,2024-06-21 05:25:33
TXN-20674,Smartphone,850.0,Vikram Malhotra,2024-06-21 17:36:38
TXN-20839,Mouse,25.0,Kabir Mehra,2024-06-22 13:06:53
TXN-20655,Headphones,150.0,Saira Khan,2024-06-23 04:37:30
TXN-20329,Webcam,75.0,Arjun Sharma,2024-06-24 01:46:11
TXN-20336,Webcam,75.0,Arjun Sharma,2024-06-24 12:53:42
TXN-21025,Tablet,500.0,Ananya Verma,2024-06-24 21:22:39
TXN-21127,Tablet,500.0,Aditya Rao,2024-06-25 02:11:25
TXN-20624,Keyboard,45.0,Ananya Verma,2024-06-25 07:40:35
TXN-20482,Laptop,1200.0,Ananya Verma,2024-06-25 13:59:49
TXN-20100,Webcam,75.0,Saira Khan,2024-06-26 16:52:48
TXN-20326,Mouse,25.0,Aditya Rao,2024-06-26 17:05:21
TXN-20971,Keyboard,45.0,Manish Malhotra,2024-06-26 23:12:33
TXN-20251,Smartphone,850.0,Sara Ali Khan,2024-06-27 11:46:17
TXN-21192,Mouse,25.0,Ananya Verma,2024-06-27 17:01:35
TXN-20419,Keyboard,45.0,Rohan Gupta,2024-06-27 18:22:49
TXN-21055,Monitor,300.0,Aditya Rao,2024-06-29 10:22:54
TXN-21013,Headphones,150.0,Saira Khan,2024-06-29 12:33:45
TXN-20457,Monitor,300.0,Rahul Joshi,2024-06-30 03:04:18
TXN-20163,Laptop,1200.0,Aditya Rao,2024-06-30 09:19:18
TXN-20995,Laptop,1200.0,Manish Malhotra,2024-07-01 08:07:33
TXN-20938,Keyboard,45.0,Sara Ali Khan,2024-07-01 09:05:14
TXN-20683,Laptop,1200.0,Sara Ali Khan,2024-07-01 21:19:27
TXN-21164,Mouse,25.0,Manish Malhotra,2024-07-01 21:52:11
TXN-20781,Headphones,150.0,Rahul Joshi,2024-07-02 04:29:34
TXN-20590,Webcam,75.0,Rahul Joshi,2024-07-02 10:01:04
TXN-20999,Mouse,25.0,Meera Nair,2024-07-02 12:46:35
TXN-21008,Laptop,1200.0,Arjun Sharma,2024-07-03 01:36:55
TXN-21086,Smartphone,850.0,Rohan Gupta,2024-07-03 03:23:54
TXN-20138,Webcam,75.0,Priya Singh,2024-07-04 20:07:06
TXN-20150,Webcam,75.0,Vikram Malhotra,2024-07-05 00:10:49
TXN-20412,Laptop,1200.0,Karan Johar,2024-07-05 03:06:31
TXN-20189,Webcam,75.0,Aditya Rao,2024-07-05 12:14:19
TXN-20426,Headphones,150.0,Aditya Rao,2024-07-06 01:29:37
TXN-21150,Monitor,300.0,Priya Singh,2024-07-06 02:18:27
TXN-21108,Keyboard,45.0,Priya Singh,2024-07-06 16:38:56
TXN-21113,Laptop,1200.0,Manish Malhotra,2024-07-06 22:55:04
TXN-21171,Smartphone,850.0,Rahul Joshi,2024-07-07 11:02:42
TXN-20060,Tablet,500.0,Priya Singh,2024-07-07 15:25:02
TXN-20901,Headphones,150.0,Arjun Sharma,2024-07-07 18:35:05
TXN-20515,Laptop,1200.0,Vikram Malhotra,2024-07-07 21:30:09
TXN-20878,Webcam,75.0,Meera Nair,2024-07-09 01:42:43
TXN-20337,Laptop,1200.0,Aditya Rao,2024-07-09 09:56:23
TXN-20355,Mouse,25.0,Karan Johar,2024-07-09 15:18:13
TXN-20215,Tablet,500.0,Priya Singh,2024-07-10 18:22:14
TXN-20493,Keyboard,45.0,Ishani Das,2024-07-10 21:45:50
TXN-20507,Webcam,75.0,Rohan Gupta,2024-07-12 00:55:07
TXN-20797,Monitor,300.0,Manish Malhotra,2024-07-12 10:59:12
TXN-20730,Monitor,300.0,Priya Singh,2024-07-12 19:44:52
TXN-20472,Keyboard,45.0,Ananya Verma,2024-07-13 12:23:53
TXN-21137,Mouse,25.0,Ananya Verma,2024-07-13 13:47:01
TXN-20487,Mouse,25.0,Manish Malhotra,2024-07-14 04:24:11
TXN-21172,Webcam,75.0,Saira Khan,2024-07-14 05:10:39
TXN-20074,Keyboard,45.0,Sneha Kulkarni,2024-07-14 17:05:03
TXN-20950,Keyboard,45.0,Kabir Mehra,2024-07-15 03:08:00
TXN-20440,Headphones,150.0,Rahul Joshi,2024-07-15 13:01:28
TXN-20240,Monitor,300.0,Manish Malhotra,2024-07-16 00:40:20
TXN-21169,Webcam,75.0,Kabir Mehra,2024-07-16 00:41:41
TXN-21005,Webcam,75.0,Rahul Joshi,2024-07-16 02:59:30
TXN-21004,Smartphone,850.0,Meera Nair,2024-07-16 10:46:30
TXN-20043,Headphones,150.0,Manish Malhotra,2024-07-16 12:15:51
TXN-20944,Headphones,150.0,Rohan Gupta,2024-07-17 07:26:56
TXN-20942,Headphones,150.0,Saira Khan,2024-07-18 04:48:34
TXN-21099,Webcam,75.0,Meera Nair,2024-07-18 12:48:48
TXN-20926,Tablet,500.0,Aditya Rao,2024-07-18 23:58:06
TXN-20343,Smartphone,850.0,Kabir Mehra,2024-07-19 00:49:46
TXN-20951,Webcam,75.0,Manish Malhotra,2024-07-19 17:30:01
TXN-20354,Webcam,75.0,Meera Nair,2024-07-21 02:05:09
TXN-20174,Laptop,1200.0,Aditya Rao,2024-07-21 20:56:37
TXN-20707,Headphones,150.0,Manish Malhotra,2024-07-22 06:39:28
TXN-20262,Keyboard,45.0,Rahul Joshi,2024-07-22 13:04:05
TXN-21107,Webcam,75.0,Ananya Verma,2024-07-22 16:15:12
TXN-20445,Smartphone,850.0,Karan Johar,2024-07-22 21:39:40
TXN-20687,Mouse,25.0,Vikram Malhotra,2024-07-22 23:16:23
TXN-21052,Mouse,25.0,Saira Khan,2024-07-23 15:35:52
TXN-20183,Smartphone,850.0,Karan Johar,2024-07-23 21:41:13
TXN-20465,Headphones,150.0,Kabir Mehra,2024-07-24 19:24:36
TXN-20470,Monitor,300.0,Ishani Das,2024-07-24 22:21:49
TXN-20459,Mouse,25.0,Karan Johar,2024-07-25 09:53:40
TXN-20505,Mouse,25.0,Priya Singh,2024-07-27 01:45:36
TXN-20851,Tablet,500.0,Karan Johar,2024-07-27 04:14:11
TXN-20547,Laptop,1200.0,Priya Singh,2024-07-27 07:13:54
TXN-21185,Mouse,25.0,Sneha Kulkarni,2024-07-28 14:21:03
TXN-20946,Keyboard,45.0,Karan Johar,2024-07-28 17:18:43
TXN-20866,Webcam,75.0,Vikram Malhotra,2024-07-29 05:21:23
TXN-20096,Smartphone,850.0,Vikram Malhotra,2024-07-29 07:06:53
TXN-20346,Keyboard,45.0,Ishani Das,2024-07-30 08:41:58
TXN-21100,Smartphone,850.0,Saira Khan,2024-07-30 22:11:42
TXN-21056,Mouse,25.0,Saira Khan,2024-07-31 06:07:24
TXN-20097,Laptop,1200.0,Ishani Das,2024-07-31 09:07:27
TXN-21199,Mouse,25.0,Kabir Mehra,2024-07-31 11:02:09
TXN-20593,Webcam,75.0,Priya Singh,2024-07-31 16:15:49
TXN-20233,Keyboard,45.0,Saira Khan,2024-07-31 20:53:10
TXN-20397,Webcam,75.0,Ananya Verma,2024-08-01 16:28:53
TXN-20888,Webcam,75.0,Kabir Mehra,2024-08-02 16:25:51
TXN-20320,Keyboard,45.0,Karan Johar,2024-08-03 19:10:17
TXN-20298,Webcam,75.0,Sneha Kulkarni,2024-08-04 02:12:36
TXN-20769,Mouse,25.0,Saira Khan,2024-08-04 14:32:02
TXN-20664,Keyboard,45.0,Meera Nair,2024-08-05 07:40:40
TXN-20294,Laptop,1200.0,Ananya Verma,2024-08-06 18:22:29
TXN-20130,Headphones,150.0,Saira Khan,2024-08-06 23:13:50
TXN-20844,Webcam,75.0,Arjun Sharma,2024-08-08 05:12:34
TXN-20027,Keyboard,45.0,Rohan Gupta,2024-08-08 05:27:22
TXN-20049,Mouse,25.0,Meera Nair,2024-08-09 04:12:55
TXN-20198,Monitor,300.0,Sneha Kulkarni,2024-08-09 15:27:39
TXN-20560,Mouse,25.0,Rohan Gupta,2024-08-09 15:33:20
TXN-20103,Tablet,500.0,Rohan Gupta,2024-08-09 17:48:04
TXN-20339,Keyboard,45.0,Manish Malhotra,2024-08-09 21:20:17
TXN-20848,Headphones,150.0,Rohan Gupta,2024-08-10 08:51:58
TXN-20180,Monitor,300.0,Saira Khan,2024-08-10 19:36:36
TXN-20044,Headphones,150.0,Ananya Verma,2024-08-10 23:08:51
TXN-20021,Mouse,25.0,Rahul Joshi,2024-08-11 12:59:07
TXN-20218,Laptop,1200.0,Kabir Mehra,2024-08-11 16:50:10
TXN-21030,Laptop,1200.0,Arjun Sharma,2024-08-12 17:17:29
TXN-21117,Monitor,300.0,Priya Singh,2024-08-13 22:49:32
TXN-20778,Tablet,500.0,Saira Khan,2024-08-14 20:59:37
TXN-20473,Laptop,1200.0,Manish Malhotra,2024-08-16 06:23:35
TXN-21043,Monitor,300.0,Arjun Sharma,2024-08-16 12:48:11
TXN-21059,Keyboard,45.0,Rahul Joshi,2024-08-16 21:18:18
TXN-20406,Monitor,300.0,Manish Malhotra,2024-08-17 15:29:48
TXN-20807,Laptop,1200.0,Vikram Malhotra,2024-08-18 11:57:40
TXN-21149,Webcam,75.0,Rohan Gupta,2024-08-18 19:09:04
TXN-21081,Tablet,500.0,Saira Khan,2024-08-20 03:46:10
TXN-20168,Monitor,300.0,Aditya Rao,2024-08-20 06:48:46
TXN-20699,Mouse,25.0,Rohan Gupta,2024-08-20 12:53:27
TXN-20840,Webcam,75.0,Karan Johar,2024-08-21 01:12:06
TXN-20637,Laptop,1200.0,Kabir Mehra,2024-08-21 06:28:51
TXN-20726,Laptop,1200.0,Manish Malhotra,2024-08-21 10:18:10
TXN-20609,Mouse,25.0,Sara Ali Khan,2024-08-21 18:15:01
TXN-21135,Headphones,150.0,Aditya Rao,2024-08-21 23:32:58
TXN-20539,Headphones,150.0,Saira Khan,2024-08-22 03:48:06
TXN-20246,Laptop,1200.0,Arjun Sharma,2024-08-22 05:19:01
TXN-20727,Laptop,1200.0,Rohan Gupta,2024-08-22 10:54:31
TXN-20449,Laptop,1200.0,Vikram Malhotra,2024-08-22 17:46:25
TXN-20078,Laptop,1200.0,Arjun Sharma,2024-08-23 20:39:05
TXN-20455,Monitor,300.0,Rahul Joshi,2024-08-23 21:00:04
TXN-20190,Monitor,300.0,Vikram Malhotra,2024-08-25 06:53:14
TXN-20912,Headphones,150.0,Saira Khan,2024-08-25 07:25:06
TXN-20089,Smartphone,850.0,Ishani Das,2024-08-25 08:48:22
TXN-20863,Laptop,1200.0,Arjun Sharma,2024-08-26 10:07:55
TXN-20031,Tablet,500.0,Kabir Mehra,2024-08-26 17:33:24
TXN-20309,Mouse,25.0,Rahul Joshi,2024-08-27 00:36:24
TXN-21196,Webcam,75.0,Rahul Joshi,2024-08-27 10:41:23
TXN-20969,Laptop,1200.0,Manish Malhotra,2024-08-28 08:37:05
TXN-20275,Tablet,500.0,Vikram Malhotra,2024-08-28 15:06:21
TXN-20580,Keyboard,45.0,Rohan Gupta,2024-08-29 02:11:28
TXN-21173,Tablet,500.0,Kabir Mehra,2024-08-29 09:59:31
TXN-20367,Webcam,75.0,Kabir Mehra,2024-08-29 17:12:16
TXN-20657,Headphones,150.0,Manish Malhotra,2024-08-30 17:11:22
TXN-20955,Monitor,300.0,Arjun Sharma,2024-08-30 19:38:03
TXN-20906,Headphones,150.0,Meera Nair,2024-09-01 06:41:31
TXN-21085,Webcam,75.0,Rohan Gupta,2024-09-01 11:24:29
TXN-20435,Mouse,25.0,Sneha Kulkarni,2024-09-01 19:29:18
TXN-20438,Tablet,500.0,Sara Ali Khan,2024-09-01 19:55:30
TXN-20232,Laptop,1200.0,Meera Nair,2024-09-02 10:59:08
TXN-20154,Monitor,300.0,Saira Khan,2024-09-02 20:00:22
TXN-20695,Keyboard,45.0,Sneha Kulkarni,2024-09-02 21:02:19
TXN-20799,Webcam,75.0,Priya Singh,2024-09-03 09:20:21
TXN-20740,Smartphone,850.0,Priya Singh,2024-09-04 00:01:43
TXN-20201,Smartphone,850.0,Priya Singh,2024-09-04 14:26:16
TXN-20317,Monitor,300.0,Sneha Kulkarni,2024-09-04 15:03:15
TXN-20191,Monitor,300.0,Meera Nair,2024-09-04 19:02:02
TXN-21109,Webcam,75.0,Karan Johar,2024-09-04 20:43:32
TXN-20442,Laptop,1200.0,Manish Malhotra,2024-09-05 13:07:20
TXN-20975,Mouse,25.0,Vikram Malhotra,2024-09-05 23:47:20
TXN-21145,Tablet,500.0,Karan Johar,2024-09-06 05:37:55
TXN-20306,Monitor,300.0,Sneha Kulkarni,2024-09-06 14:56:02
TXN-20591,Headphones,150.0,Sara Ali Khan,2024-09-06 16:49:28
TXN-21002,Mouse,25.0,Sara Ali Khan,2024-09-06 22:49:45
TXN-20270,Tablet,500.0,Karan Johar,2024-09-07 12:55:41
TXN-20811,Headphones,150.0,Karan Johar,2024-09-07 18:54:08
TXN-20550,Monitor,300.0,Ananya Verma,2024-09-07 19:39:22
TXN-20517,Laptop,1200.0,Kabir Mehra,2024-09-08 11:49:30
TXN-21062,Smartphone,850.0,Arjun Sharma,2024-09-09 07:16:55
TXN-20648,Keyboard,45.0,Aditya Rao,2024-09-10 08:02:27
TXN-21090,Keyboard,45.0,Arjun Sharma,2024-09-10 13:04:58
TXN-21134,Keyboard,45.0,Kabir Mehra,2024-09-10 23:04:35
TXN-21101,Tablet,500.0,Arjun Sharma,2024-09-11 09:14:02
TXN-20448,Laptop,1200.0,Aditya Rao,2024-09-12 01:42:21
TXN-20520,Tablet,500.0,Saira Khan,2024-09-12 02:31:02
TXN-20172,Mouse,25.0,Kabir Mehra,2024-09-12 19:36:18
TXN-20585,Tablet,500.0,Meera Nair,2024-09-13 03:44:01
TXN-21102,Mouse,25.0,Sneha Kulkarni,2024-09-13 05:13:06
TXN-20788,Mouse,25.0,Meera Nair,2024-09-13 21:37:30
TXN-20841,Mouse,25.0,Rahul Joshi,2024-09-14 09:45:48
TXN-20395,Keyboard,45.0,Saira Khan,2024-09-14 21:07:48
TXN-20356,Smartphone,850.0,Sneha Kulkarni,2024-09-14 23:20:03
TXN-20954,Tablet,500.0,Manish Malhotra,2024-09-15 11:08:24
TXN-21092,Laptop,1200.0,Rahul Joshi,2024-09-15 15:13:12
TXN-20289,Headphones,150.0,Kabir Mehra,2024-09-16 20:05:17
TXN-20041,Monitor,300.0,Vikram Malhotra,2024-09-17 14:11:06
TXN-20020,Webcam,75.0,Priya Singh,2024-09-17 23:27:21
TXN-20453,Laptop,1200.0,Kabir Mehra,2024-09-18 06:45:25
TXN-20725,Smartphone,850.0,Ishani Das,2024-09-18 12:25:43
TXN-20025,Headphones,150.0,Saira Khan,2024-09-19 23:32:27
TXN-20913,Laptop,1200.0,Ananya Verma,2024-09-20 17:34:29
TXN-21009,Headphones,150.0,Rohan Gupta,2024-09-22 07:17:28
TXN-20252,Monitor,300.0,Meera Nair,2024-09-22 16:31:45
TXN-20907,Monitor,300.0,Rohan Gupta,2024-09-22 17:16:34
TXN-20810,Headphones,150.0,Sara Ali Khan,2024-09-23 00:06:55
TXN-20467,Mouse,25.0,Meera Nair,2024-09-23 10:02:56
TXN-20193,Smartphone,850.0,Sara Ali Khan,2024-09-23 11:31:45
TXN-20372,Mouse,25.0,Ishani Das,2024-09-24 06:50:00
TXN-20728,Smartphone,850.0,Vikram Malhotra,2024-09-24 12:16:56
TXN-20600,Smartphone,850.0,Ishani Das,2024-09-24 15:46:44
TXN-20299,Laptop,1200.0,Ishani Das,2024-09-24 22:18:25
TXN-20119,Smartphone,850.0,Saira Khan,2024-09-25 00:01:56
TXN-20492,Laptop,1200.0,Manish Malhotra,2024-09-25 03:44:48
TXN-20631,Tablet,500.0,Rahul Joshi,2024-09-25 10:53:31
TXN-20204,Tablet,500.0,Rohan Gupta,2024-09-25 14:47:24
TXN-20622,Mouse,25.0,Sneha Kulkarni,2024-09-25 17:44:40
TXN-20773,Keyboard,45.0,Priya Singh,2024-09-26 09:57:41
TXN-21147,Mouse,25.0,Meera Nair,2024-09-27 04:02:17
TXN-20523,Webcam,75.0,Kabir Mehra,2024-09-27 10:11:13
TXN-20739,Keyboard,45.0,Karan Johar,2024-09-27 23:24:23
TXN-20900,Webcam,75.0,Arjun Sharma,2024-09-28 17:49:39
TXN-20762,Keyboard,45.0,Arjun Sharma,2024-09-28 22:54:43
TXN-20205,Webcam,75.0,Sneha Kulkarni,2024-09-29 01:47:30
TXN-20645,Tablet,500.0,Aditya Rao,2024-09-29 10:50:02
TXN-20815,Headphones,150.0,Rohan Gupta,2024-09-29 15:43:23
TXN-20238,Tablet,500.0,Sneha Kulkarni,2024-09-29 23:28:11
TXN-20017,Laptop,1200.0,Rahul Joshi,2024-09-30 21:19:07
TXN-20359,Headphones,150.0,Ananya Verma,2024-10-01 11:26:18
TXN-20742,Headphones,150.0,Rohan Gupta,2024-10-02 02:07:46
TXN-20331,Smartphone,850.0,Sara Ali Khan,2024-10-02 05:54:30
TXN-20109,Monitor,300.0,Ananya Verma,2024-10-02 09:59:23
TXN-20415,Webcam,75.0,Vikram Malhotra,2024-10-02 19:18:37
TXN-20806,Headphones,150.0,Aditya Rao,2024-10-03 07:01:27
TXN-20230,Tablet,500.0,Meera Nair,2024-10-03 08:34:01
TXN-20696,Headphones,150.0,Meera Nair,2024-10-03 17:26:34
TXN-21151,Webcam,75.0,Rahul Joshi,2024-10-04 03:03:13
TXN-20570,Smartphone,850.0,Vikram Malhotra,2024-10-04 03:07:54
TXN-20236,Laptop,1200.0,Meera Nair,2024-10-04 04:21:19
TXN-20414,Keyboard,45.0,Priya Singh,2024-10-06 09:51:46
TXN-20629,Monitor,300.0,Karan Johar,2024-10-06 18:15:02
TXN-20965,Smartphone,850.0,Saira Khan,2024-10-06 20:19:17
TXN-20164,Smartphone,850.0,Manish Malhotra,2024-10-08 06:29:09
TXN-20611,Tablet,500.0,Rahul Joshi,2024-10-08 16:22:21
TXN-20434,Smartphone,850.0,Kabir Mehra,2024-10-08 17:22:24
TXN-20325,Mouse,25.0,Rohan Gupta,2024-10-10 05:48:41
TXN-20660,Headphones,150.0,Meera Nair,2024-10-10 09:42:40
TXN-20162,Headphones,150.0,Arjun Sharma,2024-10-10 12:37:35
TXN-20047,Laptop,1200.0,Manish Malhotra,2024-10-10 13:58:50
TXN-20451,Webcam,75.0,Aditya Rao,2024-10-10 14:13:01
TXN-21189,Headphones,150.0,Priya Singh,2024-10-10 14:54:01
TXN-20004,Tablet,500.0,Rohan Gupta,2024-10-11 03:59:41
TXN-20902,Tablet,500.0,Kabir Mehra,2024-10-11 06:05:41
TXN-20522,Keyboard,45.0,Sneha Kulkarni,2024-10-11 14:03:04
TXN-20986,Tablet,500.0,Priya Singh,2024-10-11 21:30:33
TXN-20254,Mouse,25.0,Ishani Das,2024-10-12 04:21:18
TXN-21077,Monitor,300.0,Rahul Joshi,2024-10-12 04:44:11
TXN-20883,Mouse,25.0,Meera Nair,2024-10-13 11:07:58
TXN-20054,Tablet,500.0,Manish Malhotra,2024-10-13 16:57:06
TXN-20868,Laptop,1200.0,Ananya Verma,2024-10-13 21:02:12
TXN-20688,Headphones,150.0,Ishani Das,2024-10-13 23:58:19
TXN-20548,Laptop,1200.0,Sara Ali Khan,2024-10-14 01:21:31
TXN-20640,Tablet,500.0,Arjun Sharma,2024-10-14 04:27:06
TXN-21114,Laptop,1200.0,Rohan Gupta,2024-10-14 06:01:22
TXN-20586,Webcam,75.0,Meera Nair,2024-10-14 15:32:37
TXN-20345,Webcam,75.0,Karan Johar,2024-10-15 03:13:40
TXN-20366,Smartphone,850.0,Ishani Das,2024-10-15 09:23:37
TXN-21070,Monitor,300.0,Rahul Joshi,2024-10-15 11:00:11
TXN-21001,Laptop,1200.0,Sneha Kulkarni,2024-10-15 11:27:09
TXN-20763,Webcam,75.0,Aditya Rao,2024-10-15 18:02:36
TXN-20923,Keyboard,45.0,Saira Khan,2024-10-15 19:06:11
TXN-21046,Webcam,75.0,Priya Singh,2024-10-15 20:24:37
TXN-20264,Webcam,75.0,Ishani Das,2024-10-16 01:08:10
TXN-21067,Webcam,75.0,Ishani Das,2024-10-16 18:53:03
TXN-20606,Smartphone,850.0,Kabir Mehra,2024-10-16 22:15:48
TXN-20392,Keyboard,45.0,Kabir Mehra,2024-10-17 05:28:46
TXN-20967,Webcam,75.0,Kabir Mehra,2024-10-17 09:10:34
TXN-20002,Webcam,75.0,Manish Malhotra,2024-10-17 12:24:06
TXN-20290,Keyboard,45.0,Priya Singh,2024-10-17 21:59:45
TXN-20774,Smartphone,850.0,Saira Khan,2024-10-17 23:07:49
TXN-20371,Tablet,500.0,Sneha Kulkarni,2024-10-18 00:06:59
TXN-20893,Tablet,500.0,Manish Malhotra,2024-10-18 02:05:34
TXN-20140,Keyboard,45.0,Sara Ali Khan,2024-10-18 15:36:08
TXN-21155,Laptop,1200.0,Priya Singh,2024-10-19 18:09:51
TXN-20997,Keyboard,45.0,Sneha Kulkarni,2024-10-20 13:14:23
TXN-20358,Laptop,1200.0,Arjun Sharma,2024-10-21 23:00:03
TXN-21161,Headphones,150.0,Arjun Sharma,2024-10-22 00:45:40
TXN-20036,Smartphone,850.0,Karan Johar,2024-10-22 13:39:05
TXN-20814,Tablet,500.0,Manish Malhotra,2024-10-23 07:17:06
TXN-20160,Mouse,25.0,Rahul Joshi,2024-10-24 13:43:18
TXN-20364,Webcam,75.0,Meera Nair,2024-10-24 15:20:43
TXN-20633,Tablet,500.0,Manish Malhotra,2024-10-25 13:54:25
TXN-20680,Mouse,25.0,Ananya Verma,2024-10-26 01:49:58
TXN-20314,Laptop,1200.0,Vikram Malhotra,2024-10-26 10:08:15
TXN-20158,Tablet,500.0,Ishani Das,2024-10-26 18:08:33
TXN-20656,Tablet,500.0,Manish Malhotra,2024-10-26 22:48:57
TXN-20142,Headphones,150.0,Rahul Joshi,2024-10-28 02:08:04
TXN-20477,Keyboard,45.0,Manish Malhotra,2024-10-28 04:54:56
TXN-21051,Laptop,1200.0,Ananya Verma,2024-10-28 13:29:35
TXN-20504,Tablet,500.0,Arjun Sharma,2024-10-28 16:57:10
TXN-20685,Monitor,300.0,Rahul Joshi,2024-10-28 23:12:22
TXN-21195,Tablet,500.0,Ananya Verma,2024-10-29 05:38:32
TXN-20694,Mouse,25.0,Sara Ali Khan,2024-10-29 12:11:59
TXN-20084,Laptop,1200.0,Sneha Kulkarni,2024-10-29 13:51:48
TXN-20666,Keyboard,45.0,Saira Khan,2024-10-29 18:40:32
TXN-20125,Monitor,300.0,Ishani Das,2024-10-30 04:18:52
TXN-20148,Smartphone,850.0,Ishani Das,2024-10-30 05:34:02
TXN-21119,Webcam,75.0,Ananya Verma,2024-10-30 11:18:34
TXN-20620,Webcam,75.0,Arjun Sharma,2024-10-30 21:35:00
TXN-20528,Webcam,75.0,Sneha Kulkarni,2024-10-30 23:12:05
TXN-20934,Monitor,300.0,Arjun Sharma,2024-10-31 06:41:42
TXN-20984,Mouse,25.0,Arjun Sharma,2024-11-01 03:04:30
TXN-20750,Laptop,1200.0,Ishani Das,2024-11-01 03:37:55
TXN-20165,Webcam,75.0,Manish Malhotra,2024-11-01 17:01:41
TXN-20400,Monitor,300.0,Arjun Sharma,2024-11-01 17:32:23
TXN-20257,Tablet,500.0,Aditya Rao,2024-11-02 02:44:06
TXN-20644,Mouse,25.0,Manish Malhotra,2024-11-03 17:25:28
TXN-20450,Headphones,150.0,Karan Johar,2024-11-04 14:04:49
TXN-20437,Headphones,150.0,Meera Nair,2024-11-04 16:22:46
TXN-20990,Tablet,500.0,Karan Johar,2024-11-04 19:29:48
TXN-20852,Webcam,75.0,Saira Khan,2024-11-04 20:23:40
TXN-21144,Webcam,75.0,Sara Ali Khan,2024-11-04 23:46:10
TXN-20748,Keyboard,45.0,Rahul Joshi,2024-11-05 01:38:23
TXN-20454,Headphones,150.0,Rohan Gupta,2024-11-05 11:39:39
TXN-20649,Tablet,500.0,Kabir Mehra,2024-11-05 21:18:58
TXN-20617,Keyboard,45.0,Meera Nair,2024-11-06 04:00:04
TXN-20596,Mouse,25.0,Aditya Rao,2024-11-07 10:02:04
TXN-21024,Webcam,75.0,Sneha Kulkarni,2024-11-07 19:23:35
TXN-20143,Laptop,1200.0,Sneha Kulkarni,2024-11-08 19:57:28
TXN-20384,Laptop,1200.0,Sara Ali Khan,2024-11-09 21:42:38
TXN-21139,Webcam,75.0,Aditya Rao,2024-11-10 00:15:33
TXN-20167,Smartphone,850.0,Ananya Verma,2024-11-10 21:53:45
TXN-20101,Laptop,1200.0,Manish Malhotra,2024-11-11 11:44:29
TXN-20256,Mouse,25.0,Ananya Verma,2024-11-11 14:41:03
TXN-20741,Mouse,25.0,Kabir Mehra,2024-11-12 08:22:52
TXN-20601,Headphones,150.0,Rahul Joshi,2024-11-12 21:29:12
TXN-20625,Headphones,150.0,Manish Malhotra,2024-11-13 05:30:12
TXN-20544,Smartphone,850.0,Aditya Rao,2024-11-13 09:31:53
TXN-20830,Headphones,150.0,Rahul Joshi,2024-11-13 12:50:01
TXN-20909,Tablet,500.0,Sneha Kulkarni,2024-11-13 16:50:03
TXN-20764,Keyboard,45.0,Manish Malhotra,2024-11-13 20:13:16
TXN-20117,Laptop,1200.0,Ishani Das,2024-11-14 04:53:24
TXN-20792,Monitor,300.0,Vikram Malhotra,2024-11-14 14:59:30
TXN-21080,Monitor,300.0,Aditya Rao,2024-11-14 16:19:02
TXN-20461,Mouse,25.0,Manish Malhotra,2024-11-14 21:38:29
TXN-21068,Laptop,1200.0,Meera Nair,2024-11-15 03:08:56
TXN-20350,Smartphone,850.0,Ishani Das,2024-11-15 07:41:47
TXN-20880,Smartphone,850.0,Ishani Das,2024-11-15 08:58:45
TXN-20444,Tablet,500.0,Vikram Malhotra,2024-11-15 21:44:20
TXN-20721,Mouse,25.0,Karan Johar,2024-11-16 05:46:08
TXN-20718,Mouse,25.0,Rahul Joshi,2024-11-17 08:07:45
TXN-20904,Smartphone,850.0,Karan Johar,2024-11-17 20:02:02
